code_postal,code_insee,nom_commune
40190,40127,Hontanx
40180,40126,Hinx
40180,40125,Heugas
40310,40124,Herré
40990,40123,Herm
40280,40122,Haut-Mauco
40250,40121,Hauriet
40300,40120,Hastingues
40290,40118,Habas
40400,40116,Gouts
40700,40119,Hagetmau
40270,40117,Grenade-sur-l'Adour
40990,40114,Gourbera
40465,40115,Gousse
40380,40112,Gibret
40180,40113,Goos
40320,40110,Geaune
40330,40109,Gaujacq
40160,40108,Gastes
40090,40111,Geloux
40180,40106,Garrey
40380,40104,Gamarde-les-Bains
40090,40103,Gaillères
40310,40102,Gabarret
40420,40105,Garein
40190,40100,Le Frêche
40500,40099,Fargues
40350,40101,Gaas
40500,40098,Eyres-Moncube
40320,40097,Eugénie-les-Bains
40240,40096,Estigarde
40290,40095,Estibeaux
40210,40094,Escource
40310,40093,Escalans
40500,40092,Dumes
40800,40091,Duhort-Bachen
40360,40090,Donzacq
40240,40087,Créon-d'Armagnac
40700,40089,Doazit
40100,40088,Dax
40500,40086,Coudures
40320,40083,Clèdes
40210,40085,Commensacq
40180,40084,Clermont
40320,40082,Classun
40090,40081,Cère
40270,40080,Cazères-sur-l'Adour
40700,40079,Cazalis
40250,40078,Caupenne
40300,40077,Cauneille
40500,40076,Cauna
40260,40075,Castets
40330,40074,Castel-Sarrazin
40700,40073,Castelner
40320,40072,Castelnau-Tursan
40360,40071,Castelnau-Chalosse
40700,40069,Castaignos-Souslens
40380,40068,Cassen
40270,40070,Castandet
40400,40067,Carcen-Ponson
40400,40066,Carcarès-Sainte-Croix
40180,40063,Candresse
40090,40064,Canenx-et-Réaut
40130,40065,Capbreton
40090,40062,Campet-et-Lamolère
40300,40059,Cagnotte
40090,40061,Campagne
40120,40058,Cachen
40430,40060,Callen
40320,40057,Buanes
40280,40055,Bretagne-de-Marsan
40330,40054,Brassempouy
40420,40056,Brocas
40120,40053,Bourriot-Bergonce
40090,40050,Bostens
40190,40052,Bourdalat
40270,40049,Bordères-et-Lamensans
40090,40051,Bougue
40330,40047,Bonnegarde
40600,40046,Biscarrosse
40170,40043,Bias
40390,40044,Biaudos
40390,40042,Biarrotte
40700,40041,Beyries
40250,40038,Bergouey
40370,40040,Beylongue
40240,40039,Betbezer-d'Armagnac
40280,40037,Benquet
40230,40036,Bénesse-Maremne
40180,40035,Bénesse-lès-Dax
40120,40033,Bélis
40300,40034,Bélus
40410,40032,Belhade
40400,40031,Bégaar
40310,40030,Baudignan
40320,40029,Bats
40700,40027,Bassercles
40360,40028,Bastennes
40500,40026,Bas-Mauco
40090,40025,Bascons
40500,40024,Banos
40380,40023,Baigts
40320,40022,Bahus-Soubiran
40140,40021,Azur
40500,40020,Aurice
40200,40019,Aureilhan
40400,40018,Audon
40310,40015,Arx
40500,40017,Audignon
40700,40016,Aubagnan
40120,40014,Arue
40190,40013,Arthez-d'Armagnac
40330,40011,Arsague
40430,40008,Argelouse
40700,40007,Argelos
40090,40012,Artassenx
40320,40005,Arboucave
40110,40006,Arengosse
41400,41002,Angé
41100,41003,Areines
41310,41001,Ambloy
41800,41004,Artins
41600,41296,Vouzon
41600,41297,Yvoy-le-Marron
41100,41294,Villiers-sur-Loir
41350,41295,Vineuil
41100,41293,Villiersfaux
41100,41291,Villetrun
41100,41290,Villeromain
41500,41292,Villexanton
41240,41289,Villermain
41000,41288,Villerbon
41100,41287,Villerable
41310,41286,Villeporcher
41220,41285,Villeny
41290,41284,Villeneuve-Frouville
41100,41283,Villemardy
41200,41282,Villeherviers
41330,41281,Villefrancœur
41200,41280,Villefranche-sur-Cher
41800,41279,Villedieu-le-Château
41270,41277,Villebout
41310,41278,Villechauve
41160,41275,La Ville-aux-Clercs
41000,41276,Villebarou
41800,41274,Villavard
41290,41273,Vievy-le-Rayé
41230,41271,Vernou-en-Sologne
41400,41267,Vallières-les-Grandes
41230,41268,Veilleins
41100,41269,Vendôme
41120,41266,Valaire
41800,41265,Troo
41190,41261,Tourailles
41250,41262,Tour-en-Sologne
41220,41260,Thoury
41100,41259,Thoré-la-Rochette
41140,41258,Thésée
41300,41256,Theillay
41800,41255,Ternay
41170,41254,Le Temple
41370,41253,Talcy
41500,41252,Suèvres
41600,41251,Souvigny-en-Sologne
41300,41249,Souesmes
41800,41250,Sougé
41230,41247,Soings-en-Sologne
41120,41246,Seur
41500,41245,Séris
41170,41248,Couëtron-au-Perche
41100,41243,Selommes
41300,41241,Selles-Saint-Denis
41110,41239,Seigy
41130,41242,Selles-sur-Cher
41360,41238,Savigny-sur-Braye
41310,41236,Sasnières
41190,41234,Santenay
41170,41235,Sargé-sur-Braye
41700,41237,Sassay
41120,41233,Sambin
41000,41230,Saint-Sulpice-de-Pommeray
41210,41231,Saint-Viâtre
41140,41229,Saint-Romain-sur-Cher
41300,41232,Salbris
41800,41228,Saint-Rimay
41800,41225,Saint-Martin-des-Bois
41170,41224,Saint-Marc-du-Cor
41100,41226,Saint-Ouen
41190,41223,Saint-Lubin-en-Vergonnois
41370,41221,Saint-Léonard-en-Beauce
41320,41222,Saint-Loup
41240,41219,Saint-Laurent-des-Bois
41220,41220,Saint-Laurent-Nouan
41320,41218,Saint-Julien-sur-Cher
41800,41215,Saint-Jacques-des-Guérets
41160,41216,Saint-Jean-Froidmentel
41400,41217,Saint-Julien-de-Chédon
41160,41214,Saint-Hilaire-la-Gravelle
41310,41213,Saint-Gourgon
41190,41208,Saint-Étienne-des-Guérets
41100,41209,Saint-Firmin-des-Prés
41350,41212,Saint-Gervais-la-Forêt
41400,41211,Saint-Georges-sur-Cher
41500,41207,Saint-Dyé-sur-Loire
41000,41206,Saint-Denis-sur-Loire
41190,41205,Saint-Cyr-du-Gault
41330,41203,Saint-Bohaire
41350,41204,Saint-Claude-de-Diray
41800,41201,Saint-Arnoult
41100,41200,Sainte-Anne
41230,41195,Rougeou
41310,41199,Saint-Amand-Longpré
41270,41196,Ruan-sur-Egvonne
41110,41198,Saint-Aignan
41200,41194,Romorantin-Lanthenay
41270,41193,Romilly
41370,41191,Roches
41100,41190,Rocé
41800,41192,Les Roches-l'Évêque
41150,41189,Rilly-sur-Loire
41290,41188,Rhodon
41100,41187,Renay
41160,41186,Rahart
41310,41184,Prunay-Cassereau
41200,41185,Pruniers-en-Sologne
41190,41182,Pray
41110,41181,Pouillé
41370,41178,Le Plessis-l'Échelle
41270,41179,Le Poislay
41170,41177,Le Plessis-Dorin
41400,41180,Pontlevoy
41300,41176,Pierrefitte-sur-Sauldre
41100,41175,Pezou
41100,41174,Périgny
41160,41172,Ouzouer-le-Doyen
41290,41171,Oucques La Nouvelle
41300,41168,Orçay
41240,41173,Beauce la Romaine
41160,41173,Beauce la Romaine
41150,41167,Veuzain-sur-Loire
41310,41163,Nourray
41700,41166,Oisly
41140,41164,Noyers-sur-Cher
41600,41161,Nouan-le-Fuzelier
41250,41160,Neuvy
41210,41159,Neung-sur-Beuvron
41500,41156,Mulsans
41230,41157,Mur-de-Sologne
41100,41158,Naveil
41500,41155,Muides-sur-Loire
41160,41154,Morée
41800,41153,Montrouveau
41210,41152,Montrieux-en-Sologne
41250,41150,Mont-près-Chambord
41400,41151,Montrichard Val de Cher
41800,41149,Montoire-sur-le-Loir
41350,41148,Montlivault
41400,41146,Monthou-sur-Cher
41120,41145,Monthou-sur-Bièvre
41120,41147,Les Montils
41150,41144,Monteaux
41160,41141,Moisy
41200,41140,Millançay
41170,41143,Mondoubleau
41190,41142,Valencisse
41130,41139,Meusnes
41100,41138,Meslay
41320,41135,Mennetou-sur-Cher
41150,41137,Mesland
41500,41136,Mer
41500,41134,Menars
41140,41132,Méhers
41500,41130,Maves
41250,41129,Maslives
41100,41131,Mazangé
41330,41128,Marolles
41110,41126,Mareuil-sur-Cher
41100,41124,Marcilly-en-Beauce
41210,41125,Marcilly-en-Gault
41210,41127,La Marolle-en-Sologne
41370,41123,Marchenoir
41320,41122,Maray
41370,41121,La Madeleine-Villefrouin
41360,41120,Lunay
41370,41119,Lorges
41200,41118,Loreux
41100,41116,Lisle
41160,41115,Lignières
41500,41114,Lestiou
41800,41113,Lavardin
41230,41112,Lassay-sur-Croisne
41320,41110,Langon-sur-Cher
41190,41109,Landes-le-Gaulois
41190,41108,Lancôme
41310,41107,Lancé
41370,41105,Josnes
41310,41103,Huisseau-en-Beauce
41350,41104,Huisseau-sur-Cosson
41600,41106,Lamotte-Beuvron
41800,41102,Houssay
41310,41098,Gombergean
41230,41099,Gy-en-Sologne
41190,41101,Herbault
41800,41100,Les Hayes
41130,41097,Gièvres
41270,41096,Le Gault-du-Perche
41160,41095,Fréteval
41190,41093,Françay
41700,41094,Fresnes
41330,41091,Fossé
41360,41090,Fortan
41270,41088,Fontaine-Raoul
41270,41089,La Fontenelle
41220,41085,La Ferté-Saint-Cyr
41800,41087,Fontaine-les-Coteaux
41250,41086,Fontaines-en-Sologne
41300,41084,La Ferté-Imbault
41800,41079,Les Essarts
41400,41080,Faverolles-sur-Cher
41210,41083,La Ferté-Beauharnais
41100,41081,Faye
41360,41078,Épuisay
41290,41077,Épiais
41270,41075,Droué
41220,41074,Dhuizon
41160,41073,Danzé
41100,41072,Crucheray
41800,41070,Vallée-de-Ronsard
41220,41071,Crouy-sur-Cosson
41500,41069,Cour-sur-Loire
41230,41068,Courmemin
41500,41066,Courbouzon
41100,41065,Coulommiers-la-Tour
41110,41063,Couffy
41700,41067,Cour-Cheverny
41700,41062,Couddes
41120,41061,Cormeray
41170,41060,Cormenon
41370,41058,Concriers
41120,41059,Le Controis-en-Sologne
41700,41059,Le Controis-en-Sologne
41400,41059,Le Controis-en-Sologne
41290,41057,Conan
41170,41053,Choue
41150,41055,Valloire-sur-Cisse
41700,41054,Choussy
41120,41052,Chitenay
41700,41049,Chémery
41270,41048,Chauvigny-du-Perche
41400,41051,Chissay-en-Touraine
41700,41050,Cheverny
41600,41046,Chaumont-sur-Tharonne
41150,41045,Chaumont-sur-Loire
41320,41044,Châtres-sur-Cher
41260,41047,La Chaussée-Saint-Victor
41110,41042,Châteauvieux
41270,41041,La Chapelle-Vicomtesse
41330,41040,La Chapelle-Vendômoise
41130,41043,Châtillon-sur-Cher
41500,41039,La Chapelle-Saint-Martin-en-Plaine
41320,41038,La Chapelle-Montmartin
41290,41037,La Chapelle-Enchérie
41600,41036,Chaon
41250,41034,Chambord
41330,41035,Champigny-en-Beauce
41120,41031,Cellettes
41120,41032,Chailles
41360,41030,Cellé
41120,41029,Candé-sur-Beuvron
41370,41027,Briou
41160,41026,Brévainville
41160,41028,Busloup
41250,41025,Bracieux
41270,41024,Boursay
41270,41022,Bouffry
41800,41020,Bonneveau
41290,41019,Boisseau
41240,41017,Binas
41000,41018,Blois
41170,41014,Beauchêne
41250,41013,Bauzy
41130,41016,Billy
41500,41008,Avaray
41170,41012,Baillou
41330,41009,Averdon
41100,41010,Azé
41310,41007,Authon
41240,41006,Autainville
42380,42001,Aboën
42820,42003,Ambierle
42130,42002,Ailleux
42160,42005,Andrézieux-Bouthéon
42430,42339,Chausseterre
42310,42337,Vivans
42140,42336,Virigneux
42720,42338,Vougy
42140,42335,Viricelles
42780,42334,Violay
42155,42331,Villemontais
42460,42333,Villers
42300,42332,Villerest
42390,42330,Villars
42600,42328,Verrières-en-Forez
42410,42327,Vérin
42520,42326,Véranne
42220,42329,La Versanne
42340,42324,Veauchette
42131,42322,La Valla-en-Gier
42590,42325,Vendranges
42340,42323,Veauche
42111,42321,La Valla-sur-Rochefort
42310,42317,Urbise
42320,42320,Valfleury
42110,42319,Valeille
42550,42318,Usson-en-Forez
42240,42316,Unieux
42210,42315,Unias
42130,42313,Trelins
42380,42312,La Tourette
42830,42314,La Tuilière
42580,42311,La Tour-en-Jarez
42220,42310,Thélis-la-Combe
42740,42308,La Terrasse-sur-Dorlay
42800,42307,Tartaras
42660,42306,Tarentaise
42350,42305,La Talaudière
42450,42304,Sury-le-Comtal
42260,42303,Souternon
42560,42301,Soleymieux
42290,42302,Sorbiers
42460,42300,Sevelinges
42600,42299,Savigneux
42990,42298,Sauvain
42110,42297,Salvizinet
42110,42296,Salt-en-Donzy
42440,42295,Les Salles
42120,42294,Saint-Vincent-de-Boisset
42630,42293,Saint-Victor-sur-Rhins
42600,42290,Saint-Thomas-la-Garde
42470,42289,Saint-Symphorien-de-Lay
42130,42288,Saint-Sixte
42660,42286,Saint-Romain-les-Atheux
42220,42287,Saint-Sauveur-en-Rue
42640,42284,Saint-Romain-la-Motte
42610,42285,Saint-Romain-le-Puy
42800,42283,Saint-Romain-en-Jarez
42370,42281,Saint-Rirand
42660,42280,Saint-Régis-du-Coin
42430,42282,Saint-Romain-d'Urfé
42440,42278,Saint-Priest-la-Vêtre
42590,42277,Saint-Priest-la-Roche
42830,42276,Saint-Priest-la-Prugne
42170,42279,Saint-Just-Saint-Rambert
42270,42275,Saint-Priest-en-Jarez
42260,42274,Saint-Polgues
42190,42273,Saint-Pierre-la-Noaille
42520,42272,Saint-Pierre-de-Bœuf
42240,42270,Saint-Paul-en-Cornillon
42740,42271,Saint-Paul-en-Jarez
42600,42269,Saint-Paul-d'Uzore
42190,42267,Saint-Nizier-sous-Charlieu
42380,42266,Saint-Nizier-de-Fornas
42260,42268,Vézelin-sur-Loire
42410,42265,Saint-Michel-sur-Rhône
42330,42264,Saint-Médard-en-Forez
42240,42262,Saint-Maurice-en-Gourgois
42110,42261,Saint-Martin-Lestra
42260,42260,Saint-Martin-la-Sauveté
42620,42257,Saint-Martin-d'Estréaux
42430,42255,Saint-Marcel-d'Urfé
42800,42259,Saint-Martin-la-Plaine
42680,42256,Saint-Marcellin-en-Forez
42122,42254,Saint-Marcel-de-Félines
42155,42253,Saint-Léger-sur-Roanne
42540,42249,Saint-Just-la-Pendue
42210,42251,Saint-Laurent-la-Conche
42430,42248,Saint-Just-en-Chevalet
42990,42247,Saint-Just-en-Bas
42440,42245,Vêtre-sur-Anzon
42111,42245,Vêtre-sur-Anzon
42220,42246,Saint-Julien-Molin-Molette
42590,42241,Saint-Jodard
42260,42243,Saint-Julien-d'Oddes
42560,42240,Saint-Jean-Soleymieux
42800,42242,Saint-Joseph
42155,42239,Saint-Jean-Saint-Maurice-sur-Loire
42440,42238,Saint-Jean-la-Vêtre
42190,42236,Saint-Hilaire-sous-Charlieu
42650,42237,Saint-Jean-Bonnefonds
42380,42235,Saint-Hilaire-Cusson-la-Valmitte
42570,42234,Saint-Héand
42370,42232,Saint-Haon-le-Châtel
42370,42233,Saint-Haon-le-Vieux
42260,42230,Saint-Germain-Laval
42640,42231,Saint-Germain-Lespinasse
42670,42229,Saint-Germain-la-Montagne
42610,42228,Saint-Georges-Haute-Ville
42510,42226,Saint-Georges-de-Baroille
42990,42227,Saint-Georges-en-Couzan
42800,42225,Genilac
42660,42224,Saint-Genest-Malifaux
42110,42221,Sainte-Foy-Saint-Sulpice
42640,42220,Saint-Forgeux-Lespinasse
42330,42222,Saint-Galmier
42530,42223,Saint-Genest-Lerpt
42130,42219,Saint-Étienne-le-Molard
42750,42215,Saint-Denis-de-Cabanne
42111,42217,La Côte-Saint-Didier
42140,42216,Saint-Denis-sur-Coise
42100,42218,Saint-Étienne
42000,42218,Saint-Étienne
42230,42218,Saint-Étienne
42210,42214,Saint-Cyr-les-Vignes
42114,42213,Saint-Cyr-de-Valorges
42123,42212,Saint-Cyr-de-Favières
42160,42211,Saint-Cyprien
42540,42209,Sainte-Colombe-sur-Gand
42320,42208,Saint-Christo-en-Jarez
42800,42210,Sainte-Croix-en-Jarez
42330,42206,Saint-Bonnet-les-Oules
42380,42204,Saint-Bonnet-le-Château
42940,42205,Saint-Bonnet-le-Courreau
42400,42207,Saint-Chamond
42310,42203,Saint-Bonnet-des-Quarts
42520,42201,Saint-Appolinard
42110,42202,Saint-Barthélemy-Lestra
42210,42200,Saint-André-le-Puy
42370,42199,Saint-André-d'Apchon
42130,42197,Sainte-Agathe-la-Bouteresse
42370,42198,Saint-Alban-les-Eaux
42510,42196,Sainte-Agathe-en-Donzy
42890,42195,Sail-sous-Couzan
42310,42194,Sail-les-Bains
42810,42193,Rozier-en-Donzy
42380,42192,Rozier-Côtes-d'Aurec
42520,42191,Roisey
42600,42188,Roche-en-Forez
42230,42189,Roche-la-Molière
42800,42186,Rive-de-Gier
42300,42187,Roanne
42340,42185,Rivas
42630,42181,Régny
42150,42183,La Ricamarie
42370,42182,Renaison
42153,42184,Riorges
42630,42178,Pradines
42600,42179,Pralong
42600,42180,Précieux
42720,42177,Pouilly-sous-Charlieu
42110,42175,Pouilly-lès-Feurs
42110,42174,Poncins
42260,42173,Pommiers-en-Forez
42155,42176,Pouilly-les-Nonains
42660,42172,Planfoy
42590,42171,Pinay
42380,42169,Périgneux
42120,42170,Perreux
42410,42168,Pélussin
42410,42167,Pavezin
42120,42166,Parigny
42360,42165,Panissières
42990,42164,Palogneux
42310,42163,La Pacaudière
42155,42162,Ouches
42260,42160,Nollieux
42120,42161,Notre-Dame-de-Boisset
42440,42159,Noirétable
42370,42158,Les Noës
42640,42157,Noailly
42510,42155,Nervieux
42510,42154,Néronde
42590,42156,Neulise
42470,42153,Neaux
42130,42150,Montverdun
42720,42152,Nandax
42600,42151,Mornand-en-Forez
42210,42149,Montrond-les-Bains
42360,42148,Montchal
42380,42146,Montarcher
42840,42145,Montagny
42110,42143,Mizérieux
42380,42142,Merle-Leignec
42600,42147,Montbrison
42660,42139,Marlhes
42560,42140,Marols
42750,42141,Mars
42140,42138,Maringes
42130,42134,Marcilly-le-Châtel
42210,42135,Marclopt
42130,42136,Marcoux
42560,42137,Margerie-Chantagret
42140,42133,Marcenod
42520,42132,Malleval
42750,42131,Maizilly
42600,42130,Magneux-Haute-Rive
42114,42128,Machézal
42520,42129,Maclas
42380,42126,Luriecq
42300,42127,Mably
42260,42125,Luré
42600,42122,Lézigneux
42520,42124,Lupé
42420,42123,Lorette
42600,42121,Lérigneux
42560,42117,Lavieu
42130,42119,Leigneux
42470,42118,Lay
42155,42120,Lentigny
42430,42116,Juré
42660,42115,Jonzieux
42460,42112,Jarnosse
42210,42108,L'Hôpital-le-Grand
42110,42113,Jas
42152,42110,L'Horme
42460,42104,La Gresle
42560,42107,Gumières
42260,42106,Grézolles
42600,42105,Grézieux-le-Fromental
42140,42102,Grammond
42220,42101,Graix
42140,42100,La Gimond
42320,42103,La Grand-Croix
42470,42098,Fourneaux
42490,42099,Fraisses
42140,42096,Fontanès
42480,42097,La Fouillouse
42320,42093,Farnay
42580,42092,L'Étrat
42700,42095,Firminy
42110,42094,Feurs
42380,42091,Estivareilles
42360,42090,Essertines-en-Donzy
42600,42089,Essertines-en-Châtelneuf
42110,42088,Épercieux-Saint-Paul
42600,42087,Écotay-l'Olme
42740,42085,Doizieux
42130,42084,Solore-en-Forez
42670,42086,Écoche
42800,42083,Dargoire
42330,42081,Cuzieu
42460,42079,Cuinzier
42310,42078,Le Crozet
42540,42077,Croizet-sur-Gand
42260,42076,Cremeaux
42210,42075,Craintilleux
42460,42074,Coutouvre
42360,42073,Cottance
42123,42070,Cordelle
42120,42071,Le Coteau
42840,42068,Combre
42120,42069,Commelle-Vernay
42110,42066,Cleppé
42110,42065,Civens
42220,42067,Colombier
42410,42064,Chuyer
42114,42063,Chirassimont
42560,42060,Chenereilles
42140,42062,Chevrières
42430,42061,Cherier
42140,42059,Chazelles-sur-Lyon
42560,42058,Chazelles-sur-Lavieu
42140,42055,Châtelus
42940,42054,Châtelneuf
42800,42053,Châteauneuf
42410,42056,Chavanay
42190,42052,Charlieu
42410,42051,La Chapelle-Villars
42380,42050,La Chapelle-en-Lafaye
42310,42049,Changy
42190,42048,Chandon
42430,42047,Champoly
42600,42046,Champdieu
42440,42045,La Chambonie
42170,42042,Chambles
42330,42043,Chambœuf
42500,42044,Le Chambon-Feugerolles
42110,42041,Chambéon
42440,42040,La Chamba
42600,42038,Chalain-le-Comtal
42600,42037,Chalain-d'Uzore
42920,42039,Chalmazel-Jeansagnière
42800,42036,Chagnon
42130,42035,Cezay
42460,42033,Le Cergne
42240,42031,Caloire
42440,42034,Cervières
42320,42032,Cellieu
42510,42029,Bussières
42260,42030,Bussy-Albieux
42220,42028,Burdignes
42260,42027,Bully
42720,42026,Briennon
42460,42025,Boyer
42220,42023,Bourg-Argental
42160,42022,Bonson
42210,42020,Boisset-lès-Montrond
42560,42021,Boisset-Saint-Priest
42520,42018,Bessey
42130,42019,Boën-sur-Lignon
42660,42017,Le Bessat
42720,42016,La Bénisson-Dieu
42210,42013,Bellegarde-en-Forez
42670,42014,Belleroche
42670,42015,Belmont-de-la-Loire
42600,42012,Bard
42370,42008,Arcon
42330,42010,Aveizieux
42130,42009,Arthun
42510,42011,Balbigny
42460,42007,Arcinges
42550,42006,Apinac
43000,43002,Aiguilhe
43270,43003,Allègre
43100,43001,Agnat
43150,43004,Alleyrac
43800,43267,Vorey
43380,43264,Villeneuve-d'Allier
43600,43265,Les Villettes
43200,43268,Yssingeaux
43490,43263,Vielprat
43320,43260,Le Vernet
43390,43261,Vézézoux
43100,43262,Vieille-Brioude
43270,43259,Vernassal
43360,43258,Vergongheon
43320,43257,Vergezac
43430,43253,Les Vastres
43270,43252,Varennes-Saint-Honorat
43170,43256,Venteuges
43320,43254,Vazeilles-Limandre
43750,43251,Vals-près-le-Puy
43000,43251,Vals-près-le-Puy
43230,43250,Vals-le-Chastel
43210,43249,Valprivas
43450,43247,Torsiac
43530,43246,Tiranges
43170,43245,Thoras
43300,43242,Tailhac
43370,43241,Solignac-sur-Loire
43130,43240,Solignac-sous-Roche
43190,43244,Tence
43300,43239,Siaugues-Sainte-Marie
43510,43238,Séneujols
43160,43237,Sembadel
43140,43236,La Séauve-sur-Semène
43170,43234,Saugues
43320,43233,Sanssac-l'Église
43230,43232,Salzuit
43800,43230,Saint-Vincent
43150,43231,Salettes
43320,43229,Saint-Vidal
43500,43228,Saint-Victor-sur-Arlanc
43140,43227,Saint-Victor-Malescours
43440,43226,Saint-Vert
43580,43225,Saint-Vénérand
43600,43224,Sainte-Sigolène
43620,43223,Saint-Romain-Lachalm
43580,43221,Saint-Privat-d'Allier
43380,43222,Saint-Privat-du-Dragon
43580,43220,Saint-Préjet-d'Allier
43230,43219,Saint-Préjet-Armandon
43810,43217,Saint-Pierre-du-Champ
43350,43216,Saint-Paulien
43260,43218,Saint-Pierre-Eynac
43420,43215,Saint-Paul-de-Tartas
43160,43214,Saint-Pal-de-Senouire
43500,43212,Saint-Pal-de-Chalencon
43200,43211,Saint-Maurice-de-Lignon
43120,43211,Saint-Maurice-de-Lignon
43620,43213,Saint-Pal-de-Mons
43150,43210,Saint-Martin-de-Fugères
43230,43208,Sainte-Marguerite
43100,43207,Saint-Laurent-Chabreuges
43100,43206,Saint-Just-près-Brioude
43240,43205,Saint-Just-Malmont
43220,43204,Saint-Julien-Molhesabate
43200,43203,Saint-Julien-du-Pinet
43300,43202,Saint-Julien-des-Chazes
43200,43199,Saint-Jeures
43500,43201,Saint-Julien-d'Ance
43260,43200,Saint-Julien-Chapteuil
43510,43198,Saint-Jean-Lachalm
43320,43197,Saint-Jean-de-Nay
43380,43195,Saint-Ilpize
43260,43194,Saint-Hostien
43500,43196,Saint-Jean-d'Aubrigoux
43340,43192,Saint-Haon
43360,43191,Saint-Géron
43700,43190,Saint-Germain-Laprade
43500,43189,Saint-Georges-Lagricol
43350,43187,Saint-Geneys-près-Saint-Paulien
43230,43188,Saint-Georges-d'Aurac
43550,43186,Saint-Front
43250,43185,Sainte-Florine
43330,43184,Saint-Ferréol-d'Auroure
43230,43183,Sainte-Eugénie-de-Villeneuve
43450,43182,Saint-Étienne-sur-Blesle
43260,43181,Saint-Étienne-Lardeyrol
43420,43180,Saint-Étienne-du-Vigan
43440,43178,Saint-Didier-sur-Doulon
43140,43177,Saint-Didier-en-Velay
43380,43175,Saint-Cirgues
43370,43174,Saint-Christophe-sur-Dolaizon
43290,43172,Saint-Bonnet-le-Froid
43340,43173,Saint-Christophe-d'Allier
43300,43171,Saint-Bérain
43380,43169,Saint-Austremoine
43100,43170,Saint-Beauzire
43420,43168,Saint-Arcons-de-Barges
43300,43167,Saint-Arcons-d'Allier
43130,43166,Saint-André-de-Chalencon
43800,43165,Rosières
43220,43163,Riotord
43810,43164,Roche-en-Régnier
43130,43162,Retournac
43340,43160,Rauret
43290,43159,Raucoules
43260,43158,Queyrières
43150,43156,Présailles
43000,43157,Le Puy-en-Velay
43420,43154,Pradelles
43300,43155,Prades
43330,43153,Pont-Salomon
43000,43152,Polignac
43200,43150,Le Pertuis
43300,43149,Pébrac
43510,43145,Ouides
43100,43147,Paulhac
43230,43148,Paulhaguet
43150,43144,Moudeyres
43260,43143,Montusclat
43290,43141,Montfaucon-en-Velay
43700,43140,Le Monteil
43290,43142,Montregard
43270,43138,Monlet
43580,43136,Monistrol-d'Allier
43150,43135,Le Monastier-sur-Gazeille
43800,43134,Mézères
43120,43137,Monistrol-sur-Loire
43100,43133,Mercœur
43300,43132,Mazeyrat-d'Allier
43190,43129,Le Mas-de-Tence
43230,43131,Mazerat-Aurouze
43520,43130,Mazet-Saint-Voy
43160,43128,Malvières
43210,43127,Malvalette
43800,43126,Malrevers
43320,43124,Loudes
43350,43122,Lissac
43360,43123,Lorlanges
43410,43120,Lempdes-sur-Allagnon
43410,43121,Léotoing
43800,43119,Lavoûte-sur-Loire
43100,43117,Lavaudieu
43380,43118,Lavoûte-Chilhac
43150,43115,Laussonne
43200,43114,Lapte
43260,43113,Lantriac
43490,43109,Lafarre
43100,43110,Lamothe
43340,43111,Landos
43300,43112,Langeac
43500,43108,Jullianges
43230,43107,Josat
43170,43104,Grèzes
43100,43105,Javaugues
43230,43106,Jax
43450,43103,Grenier-Montgon
43200,43102,Grazac
43150,43101,Goudet
43250,43099,Frugerès-les-Mines
43230,43100,Frugières-le-Pin
43150,43098,Freycenet-la-Tour
43320,43095,Fix-Saint-Geneys
43300,43094,Ferrussac
43160,43093,Félines
43100,43096,Fontannes
43430,43092,Fay-sur-Lignon
43170,43090,Esplantas-Vazeilles
43150,43091,Les Estables
43450,43088,Espalem
43000,43089,Espaly-Saint-Marcel
43220,43087,Dunières
43230,43086,Domeyrat
43300,43085,Desges
43170,43083,Cubelles
43370,43084,Cussac-sur-Loire
43300,43082,Cronce
43230,43079,Couteuges
43700,43078,Coubon
43500,43080,Craponne-sur-Arzon
43490,43077,Costaros
43160,43076,Connangles
43230,43075,Collat
43160,43073,Cistrières
43100,43074,Cohade
43230,43072,La Chomette
43500,43071,Chomelix
43300,43068,Chazelles
43380,43070,Chilhac
43190,43069,Chenereilles
43230,43067,Chavaniac-Lafayette
43430,43066,Chaudeyrolles
43230,43063,Chassagnes
43440,43064,Chassignolles
43700,43061,Chaspinhac
43320,43062,Chaspuzac
43300,43060,Charraix
43160,43059,La Chapelle-Geneste
43270,43057,La Chapelle-Bertin
43120,43058,La Chapelle-d'Aurec
43100,43055,Chaniat
43300,43056,Chanteuges
43170,43054,Chanaleilles
43430,43053,Champclause
43000,43053,Champclause
43410,43050,Chambezon
43440,43052,Champagnac-le-Vieux
43400,43051,Le Chambon-sur-Lignon
43800,43049,Chamalières-sur-Loire
43160,43048,La Chaise-Dieu
43150,43047,Chadron
43770,43046,Chadrac
43000,43045,Ceyssac
43380,43044,Cerzat
43510,43042,Cayres
43270,43043,Céaux-d'Allègre
43700,43041,Brives-Charensac
43370,43039,Le Brignon
43360,43038,Bournoncle-Saint-Pierre
43100,43040,Brioude
43510,43037,Le Bouchet-Saint-Nicolas
43160,43035,Bonneval
43350,43036,Borne
43450,43033,Blesle
43500,43034,Boisset
43700,43032,Blavozy
43380,43031,Blassac
43350,43030,Blanzac
43200,43028,Bessamorel
43170,43029,La Besseyre-Saint-Mary
